,lon,lat,type,step,next_turn,dir,gpx_dist_to_next_waypoint_m,gpx_elapsed_dist_m,geopy_elapsed_dist_m,geopy_dist_from_last_m,weather_id
5890,-90.93946,40.40855,,,,,,,242388.4797042457,39.93378804306612,
5891,-90.93938,40.40854,,,,,,,242395.34385302238,6.864148776683266,
5892,-90.93908,40.40853,,,,,,,242420.7687539184,25.424900896029655,
5893,-90.93898,40.40852,,,,,,,242429.3083171044,8.539563185998457,
5894,-90.93894,40.40852,,,,,,,242432.6950610372,3.386743932773404,
5895,-90.93864,40.4085,,,,,,,242458.1928132694,25.497752232183206,
5896,-90.93765,40.40845,,,,,,,242542.19896332955,84.00615006017276,
5897,-90.93688,40.40841,,,,,,,242607.54541669923,65.34645336967566,
5898,-90.93617,40.40838,,,,,,,242667.7527174923,60.20730079305629,
5899,-90.93558,40.40835,,,,,,,242717.81856192788,50.065844435596105,
5900,-90.93551,40.40834,,,,,,,242723.8487856295,6.030223701610486,
5901,-90.93523,40.40833,,,,,,,242747.58212111215,23.733335482650954,
5902,-90.93464,40.4083,,,,,,,242797.6480025784,50.065881466264635,
5903,-90.93361,40.40825,,,,,,,242885.03401956195,87.38601698353975,
5904,-90.93315,40.40822,,,,,,,242924.12433571386,39.09031615189497,
5905,-90.93249,40.40819,,,,,,,242980.10535058146,55.981014867601196,
5906,-90.9319,40.40816,,,,,,,243030.1713357302,50.06598514874677,
5907,-90.93001,40.40807,,,,,,,243190.50856851533,160.337232785133,
5908,-90.92978,40.40805,,,,,,,243210.10905159617,19.60048308083373,
5909,-90.92836,40.40798,,,,,,,243330.5910550554,120.48200345925348,
5910,-90.92741,40.40793,,,,,,,243411.21881583807,80.62776078266735,
5911,-90.92433,40.40778,,,,,,,243672.5335227129,261.31470687483716,
5912,-90.92409,40.40777,,,,,,,243692.88461155264,20.351088839738146,
5913,-90.92387,40.40777,,,,,,,243711.5119107567,18.627299204047606,
5914,-90.92385,40.40776,,,,,,,243713.53774579748,2.0258350407787775,
5915,-90.92361,40.40777,,,,,,,243733.88883765298,20.3510918554962,
5916,-90.92337,40.40778,,,,,,,243754.23992649163,20.351088838665362,
5917,-90.92313,40.40779,,,,,,,243774.5910123176,20.35108582596229,
5918,-90.92289,40.40781,,,,,,,243795.03302333006,20.44201101246228,
5919,-90.92264,40.40783,,,,,,,243816.31689703822,21.283873708169708,
5920,-90.92243,40.40786,,,,,,,243834.40769796804,18.09080092981923,
5921,-90.9222,40.40789,,,,,,,243854.16530903848,19.757611070446472,
5922,-90.92137,40.40803,,,,,,,243926.1444038659,71.97909482743431,
5923,-90.92001,40.40827,,,,,,,244044.34631584244,118.20191197651808,
5924,-90.91842,40.40854,,,,,,,244182.27671181786,137.93039597540474,
5925,-90.91753,40.4087,,,,,,,244259.70341480957,77.42670299172175,
5926,-90.91681,40.40882,,,,,,,244322.10783174404,62.40441693445632,
5927,-90.9159,40.40898,,,,,,,244401.1832384714,79.07540672735448,
5928,-90.91432,40.40925,,,,,,,244538.2859944973,137.1027560259038,
5929,-90.91225,40.40961,,,,,,,244718.0610145095,179.77502001220014,
5930,-90.9106,40.40989,,,,,,,244861.1890408073,143.12802629782138,
5931,-90.91035,40.40993,,,,,,,244882.81801832776,21.628977520452683,
5932,-90.91016,40.40995,,,,,,,244899.05770646108,16.239688133331367,
5933,-90.90993,40.40997,,,,,,,244918.65764332356,19.599936862482583,
5934,-90.9098,40.40999,,,,,,,244929.88674485876,11.229101535201151,
5935,-90.90948,40.41001,,,,,,,244957.07121944678,27.184474588031744,
5936,-90.90907,40.41002,,,,,,,244991.80237826693,34.73115882016645,
5937,-90.90899,40.41002,,,,,,,244998.57571516436,6.773336897441666,
5938,-90.90871,40.41002,,,,,,,245022.28239430703,23.70667914265245,
5939,-90.90838,40.41,,,,,,,245050.31077977974,28.02838547270771,
5940,-90.9082,40.40998,,,,,,,245065.7122014727,15.401421692956003,
5941,-90.90789,40.40995,,,,,,,245092.1700410313,26.457839558597257,
5942,-90.9076,40.40991,,,,,,,245117.12302440603,24.95298337472666,
5943,-90.90743,40.40989,,,,,,,245131.68718383723,14.564159431203374,
5944,-90.9072,40.40985,,,,,,,245151.6620619417,19.97487810446751,
5945,-90.90693,40.40979,,,,,,,245175.47581645317,23.81375451148529,
5946,-90.90662,40.40972,,,,,,,245202.85242982928,27.376613376104874,
5947,-90.90626,40.40962,,,,,,,245235.2975297279,32.445099898628335,
5948,-90.90601,40.40954,,,,,,,245258.25762394132,22.960094213438087,
5949,-90.90581,40.40947,,,,,,,245276.8943555908,18.636731649487103,
5950,-90.90561,40.40939,,,,,,,245296.02221291183,19.127857321031733,
5951,-90.90537,40.40929,,,,,,,245319.1858621304,23.163649218572264,
5952,-90.90513,40.40918,,,,,,,245342.90338859326,23.717526462866566,
5953,-90.90484,40.40905,,,,,,,245371.39620320813,28.492814614876306,
5954,-90.90443,40.40887,,,,,,,245411.4668853864,40.070682178289566,
5955,-90.904,40.40868,,,,,,,245453.5602189104,42.09333352397707,
5956,-90.90352,40.40848,,,,,,,245499.8879199474,46.327701037005234,
5957,-90.90322,40.40838,,,,,,,245527.61578734792,27.727867400529846,
5958,-90.90271,40.40822,,,,,,,245574.31843118812,46.702643840193986,
5959,-90.90239,40.40815,,,,,,,245602.5084083438,28.189977155688638,
5960,-90.90214,40.40809,,,,,,,245624.70221817732,22.19380983353014,
5961,-90.90183,40.40803,,,,,,,245651.78431577343,27.082097596110348,
5962,-90.90152,40.40798,,,,,,,245678.61415652596,26.829840752523936,
5963,-90.90119,40.40795,,,,,,,245706.7534530387,28.13929651273153,
5964,-90.90086,40.40792,,,,,,,245734.89276191796,28.13930887926496,
5965,-90.90059,40.4079,,,,,,,245757.86140700677,22.9686450888255,
5966,-90.9004,40.4079,,,,,,,245773.94858888027,16.08718187351762,
5967,-90.89961,40.40788,,,,,,,245840.87436730176,66.92577842149569,
5968,-90.89853,40.40785,,,,,,,245932.37816935626,91.5038020545134,
5969,-90.89759,40.40783,,,,,,,246011.99852021545,79.62035085918511,
5970,-90.89582,40.40779,,,,,,,246161.9295082396,149.9309880241753,
5971,-90.89557,40.40778,,,,,,,246183.12607499075,21.19656675113025,
5972,-90.89533,40.40778,,,,,,,246203.4467620113,20.32068702055093,
5973,-90.89439,40.40775,,,,,,,246283.10601484418,79.6592528328765,
5974,-90.89424,40.40775,,,,,,,246295.80644989337,12.700435049204879,
5975,-90.89415,40.40775,,,,,,,246303.42671092245,7.620261029092638,
5976,-90.89344,40.40773,,,,,,,246363.58323372342,60.15652280097447,
5977,-90.8932,40.40773,,,,,,,246383.9039358402,20.320702116784826,
5978,-90.88913,40.40763,,,,,,,246728.68878376708,344.78484792687095,
5979,-90.88827,40.40761,,,,,,,246801.53870464346,72.8499208763946,
5980,-90.88797,40.4076,,,,,,,246826.9639561955,25.42525155204721,
5981,-90.88761,40.40759,,,,,,,246857.46534574535,30.501389549841274,
5982,-90.8876,40.40759,,,,,,,246858.3120434271,0.846697681769396,
5983,-90.88613,40.40754,,,,,,,246982.90076246706,124.58871903993797,
5984,-90.88564,40.40752,,,,,,,247024.44854727967,41.547784812600646,
5985,-90.88293,40.40742,,,,,,,247254.17329840732,229.7247511276488,
5986,-90.88269,40.40741,,,,,,,247274.52449577826,20.351197370936227,
5987,-90.88036,40.40732,,,,,,,247472.05938081932,197.53488504106122,
5988,-90.87939,40.40729,,,,,,,247554.25712160426,82.19774078492141,
5989,-90.87844,40.40725,,,,,,,247634.81666229153,80.5595406872608,
5990,-90.8775,40.40721,,,,,,,247714.53085368875,79.71419139722732,
5991,-90.87676,40.40719,,,,,,,247777.2263002526,62.69544656386992,
5992,-90.87632,40.40717,,,,,,,247814.54754318856,37.32124293596707,
5993,-90.87467,40.4071,,,,,,,247954.47026859797,139.92272540940817,
5994,-90.87403,40.40708,,,,,,,248008.70493776782,54.2346691698526,
5995,-90.87285,40.40704,,,,,,,248108.71500485804,100.01006709022585,
5996,-90.87215,40.40701,,,,,,,248168.07814175927,59.36313690121829,
5997,-90.8712,40.40697,,,,,,,248248.63801656495,80.55987480568905,
5998,-90.86895,40.40689,,,,,,,248439.3544356492,190.71641908426682,
5999,-90.86672,40.40681,,,,,,,248628.37952652204,189.02509087283786,
6000,-90.86659,40.40681,,,,,,,248639.3867239597,11.007197437652291,
6001,-90.86507,40.40678,,,,,,,248768.12951677342,128.74279281371227,
6002,-90.86405,40.40675,,,,,,,248854.55813932768,86.42862255427028,
6003,-90.86234,40.40672,,,,,,,248999.38370576204,144.8255664343502,
6004,-90.85969,40.40667,,,,,,,249223.83044605044,224.44674028841195,
6005,-90.85946,40.40666,,,,,,,249243.3364798301,19.50603377964684,
6006,-90.85922,40.40666,,,,,,,249263.65750500257,20.32102517248099,
6007,-90.85636,40.4066,,,,,,,249505.90838462525,242.25087962267574,
6008,-90.85532,40.40658,,,,,,,249593.99432979524,88.08594516999524,
6009,-90.8553197,40.4065808,waypoint,straight,straight,Continue straight onto IL-110 E/IL-336 N,23083.0,249558.0,249594.08684146262,0.09251166736306252,
6010,-90.85414,40.40656,,,,,,,249694.00005362026,99.91321215765157,
6011,-90.8539,40.40655,,,,,,,249714.35151025446,20.351456634196865,
6012,-90.85367,40.40655,,,,,,,249733.82585787182,19.474347617347703,
6013,-90.85343,40.40654,,,,,,,249754.17731751854,20.35145964672724,
6014,-90.85249,40.40652,,,,,,,249833.79921688043,79.62189936190344,
6015,-90.85201,40.40651,,,,,,,249874.45656317528,40.65734629484286,
6016,-90.85087,40.40649,,,,,,,249971.00727772512,96.55071454985517,
6017,-90.84999,40.40647,,,,,,,250045.5510833756,74.54380565050128,
6018,-90.84927,40.40646,,,,,,,250106.52447548852,60.97339211290441,
6019,-90.84869,40.40645,,,,,,,250155.64635621736,49.12188072884095,
6020,-90.84832,40.40644,,,,,,,250186.99443069976,31.348074482415257,
6021,-90.84809,40.40644,,,,,,,250206.46881014417,19.474379444418627,
6022,-90.84761,40.40644,,,,,,,250247.1109933316,40.64218318742358,
6023,-90.84738,40.40644,,,,,,,250266.58537277492,19.474379443341423,
6024,-90.84714,40.40643,,,,,,,250286.93686558507,20.351492810161105,
6025,-90.84694,40.40643,,,,,,,250303.87111109484,16.93424550976047,
6026,-90.8469,40.40643,,,,,,,250307.25796019743,3.386849102599112,
6027,-90.84572,40.40644,,,,,,,250407.17618871154,99.91822851411841,
6028,-90.84558,40.40644,,,,,,,250419.03015880837,11.853970096838925,
6029,-90.84416,40.40643,,,,,,,250539.26843471214,120.2382759037594,
6030,-90.84383,40.40642,,,,,,,250567.23205853903,27.96362382689067,
6031,-90.8436,40.40642,,,,,,,250586.70644377018,19.474385231151086,
6032,-90.84313,40.40641,,,,,,,250626.51746141782,39.811017647637236,
6033,-90.84289,40.40641,,,,,,,250646.83856206958,20.321100651762467,
6034,-90.84265,40.4064,,,,,,,250667.19006392258,20.351501853009548,
6035,-90.84218,40.40639,,,,,,,250707.00109339174,39.81102946915617,
6036,-90.84194,40.40639,,,,,,,250727.32220008184,20.321106690088275,
6037,-90.84171,40.40638,,,,,,,250746.82831474315,19.50611466132213,
6038,-90.84067,40.40636,,,,,,,250834.9145476498,88.08623290664515,
6039,-90.8396,40.40634,,,,,,,250925.54015957317,90.62561192336237,
6040,-90.83827,40.40632,,,,,,,251038.17501641446,112.63485684129434,
6041,-90.83709,40.4063,,,,,,,251138.11199040854,99.93697399406668,
6042,-90.83591,40.40627,,,,,,,251238.07992707036,99.96793666180952,
6043,-90.83567,40.40627,,,,,,,251258.40106999036,20.321142919991104,
6044,-90.83496,40.40626,,,,,,,251318.52807166334,60.12700167298868,
6045,-90.8332,40.40622,,,,,,,251467.61621409823,149.08814243489238,
6046,-90.83,40.40619,,,,,,,251738.585582304,270.9693682057537,
6047,-90.82977,40.40619,,,,,,,251758.0600340824,19.47445177840377,
6048,-90.82599,40.40615,,,,,,,252078.14941428008,320.0893801976894,
6049,-90.8241,40.40613,,,,,,,252238.19417570965,160.04476142956278,
6050,-90.82268,40.40612,,,,,,,252358.43300535314,120.23882964349339,
6051,-90.82127,40.4061,,,,,,,252477.84071506187,119.40770970873677,
6052,-90.82022,40.40609,,,,,,,252566.7528998811,88.91218481921597,
6053,-90.81478,40.40602,,,,,,,253027.43270508127,460.6798052001568,
6054,-90.81224,40.40599,,,,,,,253242.5248503822,215.09214530094866,
6055,-90.80993,40.40598,,,,,,,253438.1198398928,195.59498951060036,
6056,-90.80882,40.40597,,,,,,,253532.1121153686,93.99227547578951,
6057,-90.80531,40.40593,,,,,,,253829.3435240758,297.23140870721306,
6058,-90.80459,40.40593,,,,,,,253890.3072607862,60.96373671039092,
6059,-90.8041,40.40596,,,,,,,253931.93035133462,41.62309054841436,
6060,-90.80405,40.40596,,,,,,,253936.16394227432,4.233590939684156,
6061,-90.80388,40.40597,,,,,,,253950.60103555076,14.43709327645418,
6062,-90.80371,40.40598,,,,,,,253965.038126696,14.437091145216852,
6063,-90.80355,40.406,,,,,,,253978.7669317302,13.728805034231591,
6064,-90.80337,40.40602,,,,,,,253994.16924522832,15.402313498105006,
6065,-90.80316,40.40605,,,,,,,254012.2605161254,18.091270897077862,
6066,-90.80313,40.40606,,,,,,,254015.03338497548,2.7728688500947647,
6067,-90.80285,40.40611,,,,,,,254039.38463183865,24.351246863157744,
6068,-90.80264,40.40615,,,,,,,254057.71352249966,18.328890661024996,
6069,-90.80226,40.40625,,,,,,,254091.75592905236,34.04240655270618,
6070,-90.8022,40.40627,,,,,,,254097.30165257878,5.545723526421769,
6071,-90.80197,40.40632,,,,,,,254117.55415749445,20.252504915663756,
6072,-90.80173,40.4064,,,,,,,254139.73702393926,22.18286644481002,
6073,-90.80152,40.40646,,,,,,,254158.7284458915,18.99142195223887,
6074,-90.80132,40.40653,,,,,,,254177.36586566083,18.63741976932539,
6075,-90.80111,40.40661,,,,,,,254197.24784149567,19.881975834849317,
6076,-90.80084,40.40671,,,,,,,254222.66979652405,25.421955028376082,
6077,-90.80043,40.40689,,,,,,,254262.74144387373,40.07164734967509,
6078,-90.80009,40.40707,,,,,,,254297.80357082107,35.062126947338236,
6079,-90.79976,40.40725,,,,,,,254332.17384290005,34.37027207899184,
6080,-90.79969,40.40729,,,,,,,254339.58405477382,7.41021187375243,
6081,-90.79958,40.40736,,,,,,,254351.72203296243,12.137978188606668,
6082,-90.79927,40.40756,,,,,,,254386.12427869393,34.40224573150873,
6083,-90.79851,40.40807,,,,,,,254471.8956943987,85.77141570477401,
6084,-90.79768,40.40865,,,,,,,254567.27890259557,95.38320819686211,
6085,-90.79712,40.40902,,,,,,,254630.05457277014,62.775670174556694,
6086,-90.79627,40.40959,,,,,,,254725.95291914488,95.89834637473979,
6087,-90.79586,40.40987,,,,,,,254772.58329488334,46.6303757384486,
6088,-90.79536,40.41019,,,,,,,254827.88448439154,55.30118950820013,
6089,-90.79483,40.41047,,,,,,,254882.50100560664,54.616521215091105,
6090,-90.79438,40.41067,,,,,,,254926.61632796467,44.11532235803952,
6091,-90.79412,40.41078,,,,,,,254951.79937376938,25.183045804696665,
6092,-90.79385,40.41089,,,,,,,254977.72573269636,25.926358926973776,
6093,-90.79358,40.41098,,,,,,,255002.68003388078,24.95430118443107,
6094,-90.79341,40.41103,,,,,,,255018.10965036118,15.429616480393694,
6095,-90.79309,40.41112,,,,,,,255046.99178457647,28.882134215292385,
6096,-90.79276,40.4112,,,,,,,255076.3132748635,29.321490287034656,
6097,-90.79263,40.41123,,,,,,,255087.81416388226,11.500889018756808,
6098,-90.79249,40.41126,,,,,,,255100.1277521486,12.313588266356524,
6099,-90.79224,40.41131,,,,,,,255122.0120449812,21.884292832612342,
6100,-90.79197,40.41136,,,,,,,255145.5380007379,23.525955756699933,
6101,-90.79165,40.4114,,,,,,,255172.99346959355,27.455468855653653,
6102,-90.7913,40.41146,,,,,,,255203.36796909515,30.374499501603083,
6103,-90.79035,40.41158,,,,,,,255284.89885965004,81.53089055489163,
6104,-90.78978,40.41165,,,,,,,255333.78142250725,48.882562857216705,
6105,-90.78961,40.41167,,,,,,,255348.34520992992,14.563787422656977,
6106,-90.78894,40.41174,,,,,,,255405.6020196291,57.256809699163504,
6107,-90.78809,40.41182,,,,,,,255478.1145529196,72.51253329051245,
6108,-90.78761,40.41187,,,,,,,255519.1320202658,41.01746734619401,
6109,-90.78722,40.4119,,,,,,,255552.31920195362,33.18718168782995,
6110,-90.78637,40.41196,,,,,,,255624.59246274616,72.27326079255444,
6111,-90.78579,40.41199,,,,,,,255673.8109049754,49.218442229230625,
6112,-90.78573,40.412,,,,,,,255679.01103450687,5.200129531463669,
6113,-90.78549,40.41201,,,,,,,255699.36084805834,20.349813551479837,
6114,-90.78537,40.41202,,,,,,,255709.5812210062,10.220372947863991,
6115,-90.78451,40.41206,,,,,,,255782.52813164456,72.9469106383631,
6116,-90.78365,40.41208,,,,,,,255855.37324012036,72.84510847578878,
6117,-90.78337,40.41209,,,,,,,255879.1052560667,23.732015946325085,
6118,-90.78228,40.4121,,,,,,,255971.39582461855,92.29056855185092,
6119,-90.78068,40.41209,,,,,,,256106.86294933385,135.46712471528772,
6120,-90.77975,40.41207,,,,,,,256185.63198067844,78.76903134459322,
6121,-90.77897,40.41205,,,,,,,256251.7074490626,66.07546838417498,
6122,-90.77874,40.41204,,,,,,,256271.21192864852,19.50447958592035,
6123,-90.77614,40.41196,,,,,,,256491.51856907902,220.3066404304936,
6124,-90.7759,40.41195,,,,,,,256511.86839770438,20.349828625362512,
6125,-90.77567,40.41194,,,,,,,256531.3729061802,19.504508475799973,
6126,-90.77358,40.41187,,,,,,,256708.49248816085,177.11958198065548,
6127,-90.77259,40.41184,,,,,,,256792.376602062,83.88411390113883,
6128,-90.7707,40.41178,,,,,,,256952.53145472842,160.15485266643972,
6129,-90.76951,40.41175,,,,,,,257053.3374383902,100.80598366180243,
6130,-90.76875,40.41172,,,,,,,257117.76891168527,64.43147329506643,
6131,-90.76844,40.41172,,,,,,,257144.0149291441,26.2460174588286,
6132,-90.76832,40.41172,,,,,,,257154.17467783843,10.159748694335214,
6133,-90.76811,40.41173,,,,,,,257171.98897403898,17.81429620056111,
6134,-90.76799,40.41173,,,,,,,257182.14872122358,10.159747184588957,
6135,-90.76787,40.41174,,,,,,,257192.36913619362,10.220414970032957,
6136,-90.76768,40.41175,,,,,,,257208.49378456792,16.124648374293823,
6137,-90.76743,40.41177,,,,,,,257229.77642585878,21.282641290864227,
6138,-90.76706,40.41182,,,,,,,257261.59183370983,31.8154078510312,
6139,-90.76693,40.41183,,,,,,,257272.65423736986,11.062403660030046,
6140,-90.76684,40.41185,,,,,,,257280.5919359781,7.937698608231831,
6141,-90.76661,40.41188,,,,,,,257300.34840908856,19.75647311046632,
6142,-90.76636,40.41193,,,,,,,257322.23251331106,21.884104222488663,
6143,-90.76618,40.41197,,,,,,,257338.1078866141,15.875373303037357,
6144,-90.76591,40.41203,,,,,,,257361.9209302656,23.813043651487984,
6145,-90.76559,40.41212,,,,,,,257390.8026868233,28.881756557696878,
6146,-90.76528,40.41221,,,,,,,257418.89175106378,28.089064240481473,
6147,-90.76485,40.41234,,,,,,,257458.0620894059,39.17033834211199,
6148,-90.76429,40.4125,,,,,,,257508.70193022533,50.639840819430326,
6149,-90.76367,40.41268,,,,,,,257564.8797489402,56.17781871486657,
6150,-90.76263,40.41299,,,,,,,257659.43641317345,94.5566642332303,
6151,-90.76233,40.41307,,,,,,,257686.3480237897,26.91161061626686,
6152,-90.75844,40.41422,,,,,,,258039.63812392854,353.2901001388416,
6153,-90.75469,40.41532,,,,,,,258379.86302787936,340.2249039508202,
6154,-90.75381,40.41558,,,,,,,258459.7766264119,79.91359853255871,
6155,-90.75332,40.41572,,,,,,,258504.08462275408,44.30799634217092,
6156,-90.75298,40.41582,,,,,,,258534.94195429716,30.857331543095786,
6157,-90.75249,40.41596,,,,,,,258579.2498121042,44.307857807015516,
6158,-90.75193,40.41613,,,,,,,258630.28855854945,51.03874644525199,
6159,-90.75183,40.41616,,,,,,,258639.38797519405,9.099416644594081,
6160,-90.75161,40.41622,,,,,,,258659.17183490298,19.783859708928002,
6161,-90.7513,40.41631,,,,,,,258687.25940493113,28.087570028150417,
6162,-90.75113,40.41636,,,,,,,258702.68795796827,15.428553037153653,
6163,-90.7511,40.41637,,,,,,,258705.4604703497,2.7725123814242703,
6164,-90.75077,40.41648,,,,,,,258735.95808370842,30.49761335872123,
6165,-90.7506,40.41654,,,,,,,258751.8212470964,15.863163387978554,
6166,-90.75053,40.41656,,,,,,,258758.15088664513,6.3296395487372195,
6167,-90.75028,40.41665,,,,,,,258781.562246674,23.411360028862276,
6168,-90.75011,40.41671,,,,,,,258797.4253770714,15.86313039740252,
6169,-90.74998,40.41676,,,,,,,258809.75556477683,12.330187705444335,
6170,-90.74987,40.4168,,,,,,,258820.07563250893,10.320067732111635,
6171,-90.74973,40.41686,,,,,,,258833.67654686503,13.600914356104822,
6172,-90.74969,40.41688,,,,,,,258837.727833937,4.05128707198919,
6173,-90.74962,40.4169,,,,,,,258844.05744544836,6.329611511353674,
6174,-90.74925,40.41706,,,,,,,258880.08084565995,36.023400211597455,
6175,-90.749,40.41717,,,,,,,258904.52552553674,24.444679876786637,
6176,-90.74876,40.41728,,,,,,,258928.24098496808,23.715459431332892,
6177,-90.74851,40.4174,,,,,,,258953.26052484478,25.019539876694324,
6178,-90.74847,40.41743,,,,,,,258958.01393567174,4.753410826966986,
6179,-90.74828,40.41752,,,,,,,258976.95793182784,18.943996156093704,
6180,-90.74804,40.41765,,,,,,,259001.8931972621,24.935265434262654,
6181,-90.74793,40.41771,,,,,,,259013.34877106844,11.455573806333225,
6182,-90.74747,40.41797,,,,,,,259061.8495108065,48.50073973805395,
6183,-90.74724,40.41811,,,,,,,259086.77864879335,24.929137986864397,
6184,-90.74714,40.41817,,,,,,,259097.55727899435,10.778630200998755,
6185,-90.74696,40.41829,,,,,,,259117.8118529646,20.25457397025177,
6186,-90.74681,40.41838,,,,,,,259133.9797693586,16.1679163939889,
6187,-90.74661,40.41852,,,,,,,259156.97993102716,23.000161668573348,
6188,-90.7466,40.41852,,,,,,,259157.82649119353,0.8465601663760655,
6189,-90.74648,40.4186,,,,,,,259171.32950301963,13.503011826097014,
6190,-90.74627,40.41876,,,,,,,259196.48053969088,25.15103667123316,
6191,-90.74608,40.41889,,,,,,,259218.10623871023,21.6256990193415,
6192,-90.74606,40.41891,,,,,,,259220.90129912787,2.795060417657344,
6193,-90.74595,40.41899,,,,,,,259233.7794615741,12.878162446218063,
6194,-90.74574,40.41915,,,,,,,259258.9304254012,25.15096382710186,
6195,-90.74563,40.41924,,,,,,,259272.60031295364,13.669887552436087,
6196,-90.74555,40.41931,,,,,,,259282.91781131842,10.31749836478793,
6197,-90.74542,40.41941,,,,,,,259298.56251257722,15.644701258812066,
6198,-90.74534,40.41948,,,,,,,259308.87999970798,10.317487130758963,
6199,-90.74526,40.41955,,,,,,,259319.19748221335,10.317482505376606,
6200,-90.74508,40.41971,,,,,,,259342.62222949954,23.424747286179514,
6201,-90.74499,40.4198,,,,,,,259355.1999427235,12.577713223952284,
6202,-90.74481,40.41996,,,,,,,259378.62465317518,23.424710451686856,
6203,-90.74472,40.42005,,,,,,,259391.20234924898,12.577696073795225,
6204,-90.74467,40.4201,,,,,,,259398.18995551058,6.987606261590523,
6205,-90.74455,40.42023,,,,,,,259415.85778062337,17.667825112776743,
6206,-90.74453,40.42025,,,,,,,259418.65282061326,2.795039989899314,
6207,-90.74445,40.42033,,,,,,,259429.83297752158,11.18015690832147,
6208,-90.7443,40.4205,,,,,,,259452.60510873882,22.772131217228377,
6209,-90.7438,40.42103,,,,,,,259525.16326257435,72.55815383552608,
6210,-90.74344,40.42142,,,,,,,259578.16646182147,53.003199247108846,
6211,-90.74322,40.42167,,,,,,,259611.62697444233,33.460512620866524,
6212,-90.74303,40.4219,,,,,,,259641.8389682854,30.21199384306173,
6213,-90.74288,40.4221,,,,,,,259667.4476896534,25.608721368000975,
6214,-90.74261,40.42239,,,,,,,259706.97276826465,39.52507861124278,
6215,-90.74212,40.42294,,,,,,,259780.86940805588,73.89663979123138,
6216,-90.7421,40.42296,,,,,,,259783.66440673274,2.7949986768623067,
6217,-90.74183,40.42326,,,,,,,259824.10161793602,40.43721120326136,
6218,-90.7417,40.42341,,,,,,,259844.08402766247,19.98240972644054,
6219,-90.74156,40.42355,,,,,,,259863.64896183467,19.564934172194867,
6220,-90.74141,40.42372,,,,,,,259886.42075413925,22.77179230458783,
6221,-90.74129,40.42385,,,,,,,259904.08826495448,17.66751081521414,
6222,-90.74116,40.424,,,,,,,259924.07062152727,19.98235657279505,
6223,-90.74115,40.42401,,,,,,,259925.46811282332,1.3974912960658612,
6224,-90.74089,40.4243,,,,,,,259964.50944142533,39.04132860201668,
6225,-90.74076,40.42444,,,,,,,259983.5734485238,19.064007098473017,
6226,-90.74075,40.42446,,,,,,,259985.9530023557,2.379553831903475,
6227,-90.74064,40.4246,,,,,,,260004.09251886082,18.13951650513296,
6228,-90.7406,40.42464,,,,,,,260009.68246529362,5.589946432782919,
6229,-90.74039,40.4249,,,,,,,260043.6209388367,33.93847354309725,
6230,-90.74037,40.42492,,,,,,,260046.41590763116,2.794968794454147,
6231,-90.74004,40.42537,,,,,,,260103.7227458813,57.30683825012919,
6232,-90.74002,40.42539,,,,,,,260106.5177075103,2.7949616289935784,
6233,-90.73989,40.42559,,,,,,,260131.33030522976,24.812597719458434,
6234,-90.73976,40.42579,,,,,,,260156.14288843595,24.812583206202124,
6235,-90.73957,40.42609,,,,,,,260193.17598006755,37.033091631607064,
6236,-90.73934,40.42647,,,,,,,260239.69951727928,46.523537211734144,
6237,-90.73904,40.42709,,,,,,,260313.16851871856,73.46900143927387,
6238,-90.739,40.42719,,,,,,,260324.79207901246,11.623560293891973,
6239,-90.73888,40.42744,,,,,,,260354.38843546816,29.596356455715394,
6240,-90.73885,40.42753,,,,,,,260364.71313720022,10.324701732046414,
6241,-90.73879,40.42775,,,,,,,260389.69767823903,24.984541038811162,
6242,-90.73871,40.42795,,,,,,,260412.94477800294,23.247099763919266,
6243,-90.73867,40.42804,,,,,,,260423.50955929823,10.564781295285847,
6244,-90.73867,40.42805,,,,,,,260424.62151013492,1.1119508366873083,
6245,-90.73861,40.4282,,,,,,,260442.05682891014,17.43531877520715,
6246,-90.73855,40.42838,,,,,,,260462.70621742343,20.649388513300266,
6247,-90.73846,40.42869,,,,,,,260498.00843014295,35.302212719519744,
6248,-90.73838,40.42902,,,,,,,260535.32236535326,37.31393521030866,
6249,-90.73836,40.42913,,,,,,,260547.67041586142,12.348050508143787,
6250,-90.73834,40.42924,,,,,,,260560.01846599052,12.34805012910103,
6251,-90.73832,40.42935,,,,,,,260572.36651573918,12.34804974865674,
6252,-90.7383,40.42946,,,,,,,260584.71456510908,12.348049369908752,
6253,-90.73828,40.42956,,,,,,,260595.9621953635,11.247630254412094,
6254,-90.73827,40.42968,,,,,,,260609.33242420555,13.370228842044765,
6255,-90.73824,40.42991,,,,,,,260635.03304195267,25.700617747119985,
6256,-90.73821,40.43013,,,,,,,260659.6273939368,24.594351984133496,
6257,-90.73821,40.43017,,,,,,,260664.07519728603,4.447803349225207,
6258,-90.7382,40.43032,,,,,,,260680.7759222354,16.700724949367626,
6259,-90.73818,40.43053,,,,,,,260704.1881696479,23.412247412514454,
6260,-90.73809,40.43215,,,,,,,260884.48519958227,180.29702993434373,
6261,-90.73808,40.43233,,,,,,,260904.51820242987,20.033002847599903,
6262,-90.73806,40.43269,,,,,,,260944.58420783776,40.066005407876794,
6263,-90.73801,40.43359,,,,,,,261044.74921968215,100.16501184438204,
6264,-90.738,40.43377,,,,,,,261064.78222176328,20.03300208113272,
